id,publication_year,cited_by_count,authors
https://openalex.org/W4221046028,2022,25,"['https://openalex.org/A5050554579', 'https://openalex.org/A5070069894']"
https://openalex.org/W3180489676,2022,22,"['https://openalex.org/A5054586972', 'https://openalex.org/A5078917608', 'https://openalex.org/A5057170475', 'https://openalex.org/A5052965447', 'https://openalex.org/A5038377848']"
https://openalex.org/W2056846054,1993,120,"['https://openalex.org/A5038106511', 'https://openalex.org/A5052646569', 'https://openalex.org/A5039018563', 'https://openalex.org/A5042480969']"
https://openalex.org/W2105247620,2008,108,"['https://openalex.org/A5023327362', 'https://openalex.org/A5039018563']"
https://openalex.org/W2953256263,2010,75,['https://openalex.org/A5072363876']
https://openalex.org/W2063626260,2013,70,"['https://openalex.org/A5056874019', 'https://openalex.org/A5070794490', 'https://openalex.org/A5072363876', 'https://openalex.org/A5011228873', 'https://openalex.org/A5021346979']"
https://openalex.org/W2062076727,2013,62,"['https://openalex.org/A5004318797', 'https://openalex.org/A5091756384', 'https://openalex.org/A5003581663']"
https://openalex.org/W2324604439,2016,61,"['https://openalex.org/A5024996172', 'https://openalex.org/A5027052270', 'https://openalex.org/A5058961277', 'https://openalex.org/A5072363876']"
https://openalex.org/W2283663732,2015,59,"['https://openalex.org/A5054964418', 'https://openalex.org/A5016180375', 'https://openalex.org/A5026468494']"
https://openalex.org/W2963205002,2015,59,['https://openalex.org/A5072363876']
https://openalex.org/W2160404824,2014,56,"['https://openalex.org/A5085081313', 'https://openalex.org/A5038390320', 'https://openalex.org/A5045960783', 'https://openalex.org/A5021612023', 'https://openalex.org/A5037695214', 'https://openalex.org/A5020494033']"
https://openalex.org/W2160949486,2015,56,"['https://openalex.org/A5004318797', 'https://openalex.org/A5003581663']"
https://openalex.org/W4245354045,2015,55,"['https://openalex.org/A5024996172', 'https://openalex.org/A5072363876']"
https://openalex.org/W2416397817,2016,54,"['https://openalex.org/A5004318797', 'https://openalex.org/A5003581663']"
https://openalex.org/W2604444759,2017,54,"['https://openalex.org/A5085599698', 'https://openalex.org/A5084942485', 'https://openalex.org/A5005669749', 'https://openalex.org/A5074263397']"
https://openalex.org/W2768073594,2017,49,"['https://openalex.org/A5010646067', 'https://openalex.org/A5077915689', 'https://openalex.org/A5083007909', 'https://openalex.org/A5044944954']"
https://openalex.org/W3103008885,2017,48,"['https://openalex.org/A5084413160', 'https://openalex.org/A5068497573', 'https://openalex.org/A5025745021', 'https://openalex.org/A5079517520', 'https://openalex.org/A5052965447']"
https://openalex.org/W2797733483,2018,47,"['https://openalex.org/A5070192201', 'https://openalex.org/A5062640417', 'https://openalex.org/A5054806059']"
https://openalex.org/W2965323397,2019,43,"['https://openalex.org/A5042196399', 'https://openalex.org/A5027591433', 'https://openalex.org/A5010646067', 'https://openalex.org/A5085592979', 'https://openalex.org/A5040185719', 'https://openalex.org/A5040486560', 'https://openalex.org/A5083007909']"
https://openalex.org/W2905870830,2019,41,"['https://openalex.org/A5019388627', 'https://openalex.org/A5010873624', 'https://openalex.org/A5067002888', 'https://openalex.org/A5010646067', 'https://openalex.org/A5075831267', 'https://openalex.org/A5053275663']"
https://openalex.org/W3011615502,2020,38,"['https://openalex.org/A5043908500', 'https://openalex.org/A5054806059', 'https://openalex.org/A5058636655', 'https://openalex.org/A5019956121', 'https://openalex.org/A5031709228', 'https://openalex.org/A5054831137']"
https://openalex.org/W3098671446,2020,37,"['https://openalex.org/A5036868218', 'https://openalex.org/A5055686105', 'https://openalex.org/A5007282319']"
https://openalex.org/W3112384793,2021,31,"['https://openalex.org/A5051049303', 'https://openalex.org/A5010646067', 'https://openalex.org/A5059016769', 'https://openalex.org/A5004895406', 'https://openalex.org/A5006335618']"
https://openalex.org/W4306642119,2022,16,"['https://openalex.org/A5085387356', 'https://openalex.org/A5041279172', 'https://openalex.org/A5054964418', 'https://openalex.org/A5016085579']"
https://openalex.org/W1963754118,2003,79,"['https://openalex.org/A5008547992', 'https://openalex.org/A5013075653', 'https://openalex.org/A5003581663']"
https://openalex.org/W2994907129,2012,58,"['https://openalex.org/A5022334515', 'https://openalex.org/A5052965447', 'https://openalex.org/A5022657536', 'https://openalex.org/A5070753993', 'https://openalex.org/A5022368086', 'https://openalex.org/A5017815787', 'https://openalex.org/A5025323154']"
https://openalex.org/W2015574270,2012,55,['https://openalex.org/A5072363876']
https://openalex.org/W1970317281,2014,51,"['https://openalex.org/A5024996172', 'https://openalex.org/A5027052270', 'https://openalex.org/A5010206618', 'https://openalex.org/A5072363876']"
https://openalex.org/W1569485442,2015,47,"['https://openalex.org/A5034963632', 'https://openalex.org/A5068011640', 'https://openalex.org/A5003581663']"
https://openalex.org/W2507344042,2016,43,"['https://openalex.org/A5010359719', 'https://openalex.org/A5010646067']"
https://openalex.org/W2621925477,2017,38,"['https://openalex.org/A5010646067', 'https://openalex.org/A5053275663', 'https://openalex.org/A5090998447', 'https://openalex.org/A5008926869', 'https://openalex.org/A5044944954', 'https://openalex.org/A5086173474']"
https://openalex.org/W2512948258,2016,37,"['https://openalex.org/A5071048934', 'https://openalex.org/A5010646067', 'https://openalex.org/A5053275663', 'https://openalex.org/A5084177841']"
https://openalex.org/W2901416577,2019,35,"['https://openalex.org/A5010646067', 'https://openalex.org/A5012554861', 'https://openalex.org/A5079154791', 'https://openalex.org/A5079039372', 'https://openalex.org/A5044944954']"
https://openalex.org/W4287576171,2020,32,"['https://openalex.org/A5068497573', 'https://openalex.org/A5002607503', 'https://openalex.org/A5008888392', 'https://openalex.org/A5054960661', 'https://openalex.org/A5011035455', 'https://openalex.org/A5007902508', 'https://openalex.org/A5081476701', 'https://openalex.org/A5033081182', 'https://openalex.org/A5052965447']"
https://openalex.org/W2962820470,2019,31,"['https://openalex.org/A5010646067', 'https://openalex.org/A5086173474', 'https://openalex.org/A5079039372', 'https://openalex.org/A5044944954']"
https://openalex.org/W3097141316,2020,30,"['https://openalex.org/A5056886170', 'https://openalex.org/A5061725223', 'https://openalex.org/A5038590383', 'https://openalex.org/A5057801018', 'https://openalex.org/A5091756384', 'https://openalex.org/A5003581663']"
https://openalex.org/W3103372568,2020,30,['https://openalex.org/A5072363876']
https://openalex.org/W3214365005,2022,13,"['https://openalex.org/A5064693054', 'https://openalex.org/A5050656871', 'https://openalex.org/A5025745021', 'https://openalex.org/A5072363876', 'https://openalex.org/A5090575602', 'https://openalex.org/A5040965331', 'https://openalex.org/A5004928364']"
https://openalex.org/W3152396095,2022,11,"['https://openalex.org/A5012915897', 'https://openalex.org/A5003581663', 'https://openalex.org/A5091756384', 'https://openalex.org/A5004318797']"
https://openalex.org/W3124263630,2012,46,"['https://openalex.org/A5072363876', 'https://openalex.org/A5024996172']"
https://openalex.org/W2056758449,2015,37,"['https://openalex.org/A5010646067', 'https://openalex.org/A5075925476', 'https://openalex.org/A5010359719', 'https://openalex.org/A5053275663', 'https://openalex.org/A5019388627']"
https://openalex.org/W2019593420,2015,34,"['https://openalex.org/A5091756384', 'https://openalex.org/A5003581663', 'https://openalex.org/A5068011640']"
https://openalex.org/W2211042569,2015,33,"['https://openalex.org/A5057733863', 'https://openalex.org/A5007638663', 'https://openalex.org/A5012915897', 'https://openalex.org/A5057801018', 'https://openalex.org/A5003581663']"
https://openalex.org/W2791810152,2018,32,"['https://openalex.org/A5054964418', 'https://openalex.org/A5059541816', 'https://openalex.org/A5085703070', 'https://openalex.org/A5078795224', 'https://openalex.org/A5016085579', 'https://openalex.org/A5034950625', 'https://openalex.org/A5015003738']"
https://openalex.org/W9991798,2015,32,"['https://openalex.org/A5010646067', 'https://openalex.org/A5010359719', 'https://openalex.org/A5053275663']"
https://openalex.org/W2900436182,2018,31,"['https://openalex.org/A5085857602', 'https://openalex.org/A5009647937', 'https://openalex.org/A5044944954', 'https://openalex.org/A5010646067', 'https://openalex.org/A5083007909']"
https://openalex.org/W2991736342,2019,30,['https://openalex.org/A5076382635']
https://openalex.org/W3104538196,2017,30,"['https://openalex.org/A5085599698', 'https://openalex.org/A5084942485', 'https://openalex.org/A5079552044', 'https://openalex.org/A5074263397', 'https://openalex.org/A5005669749']"
https://openalex.org/W3102040795,2020,24,"['https://openalex.org/A5029380104', 'https://openalex.org/A5052965447', 'https://openalex.org/A5024647065', 'https://openalex.org/A5084972098']"
https://openalex.org/W3125059163,2021,19,"['https://openalex.org/A5012915897', 'https://openalex.org/A5004318797', 'https://openalex.org/A5003581663', 'https://openalex.org/A5091756384']"
https://openalex.org/W3128975905,2021,19,"['https://openalex.org/A5057353513', 'https://openalex.org/A5042966596', 'https://openalex.org/A5061589227', 'https://openalex.org/A5084267145', 'https://openalex.org/A5022456933']"
https://openalex.org/W3188077261,2021,18,"['https://openalex.org/A5084865658', 'https://openalex.org/A5031613051', 'https://openalex.org/A5084267145', 'https://openalex.org/A5075533617', 'https://openalex.org/A5057526407', 'https://openalex.org/A5022456933']"
https://openalex.org/W2004549881,2011,33,"['https://openalex.org/A5026798942', 'https://openalex.org/A5091756384', 'https://openalex.org/A5003581663', 'https://openalex.org/A5073403497']"
https://openalex.org/W2340512627,2017,29,"['https://openalex.org/A5061913766', 'https://openalex.org/A5045960783', 'https://openalex.org/A5085081313', 'https://openalex.org/A5038390320']"
https://openalex.org/W2468220528,2016,28,['https://openalex.org/A5003581663']
https://openalex.org/W3121374826,2017,28,['https://openalex.org/A5054964418']
https://openalex.org/W2809979304,2018,26,"['https://openalex.org/A5079154791', 'https://openalex.org/A5010646067', 'https://openalex.org/A5044944954']"
https://openalex.org/W2824282603,2018,26,"['https://openalex.org/A5040586608', 'https://openalex.org/A5010646067', 'https://openalex.org/A5069768247', 'https://openalex.org/A5086173474', 'https://openalex.org/A5044944954']"
https://openalex.org/W2427410881,2018,25,"['https://openalex.org/A5010646067', 'https://openalex.org/A5045125183', 'https://openalex.org/A5010359719', 'https://openalex.org/A5053275663', 'https://openalex.org/A5091587294']"
https://openalex.org/W2964128946,2017,25,"['https://openalex.org/A5072363876', 'https://openalex.org/A5048471401', 'https://openalex.org/A5001893735']"
https://openalex.org/W3095882817,2020,21,"['https://openalex.org/A5004318797', 'https://openalex.org/A5091756384', 'https://openalex.org/A5003581663']"
https://openalex.org/W3010738718,2020,18,"['https://openalex.org/A5010646067', 'https://openalex.org/A5046253607', 'https://openalex.org/A5051869077', 'https://openalex.org/A5038011895', 'https://openalex.org/A5014185626', 'https://openalex.org/A5040185719', 'https://openalex.org/A5044944954', 'https://openalex.org/A5083007909']"
https://openalex.org/W3156226001,2021,15,"['https://openalex.org/A5076382635', 'https://openalex.org/A5010643773', 'https://openalex.org/A5044984659']"
https://openalex.org/W3194628895,2021,15,"['https://openalex.org/A5062266581', 'https://openalex.org/A5026721037', 'https://openalex.org/A5085081313', 'https://openalex.org/A5033543507', 'https://openalex.org/A5080732494', 'https://openalex.org/A5054707908', 'https://openalex.org/A5000679279']"
https://openalex.org/W2028280732,2008,38,"['https://openalex.org/A5055224108', 'https://openalex.org/A5063339619', 'https://openalex.org/A5051393936']"
https://openalex.org/W2099384934,2011,32,"['https://openalex.org/A5085081313', 'https://openalex.org/A5038390320']"
https://openalex.org/W2327802654,2015,24,['https://openalex.org/A5085081313']
https://openalex.org/W2520474966,2017,24,"['https://openalex.org/A5019388627', 'https://openalex.org/A5053275663', 'https://openalex.org/A5076107180', 'https://openalex.org/A5010646067', 'https://openalex.org/A5010546001']"
https://openalex.org/W2565441601,2016,24,"['https://openalex.org/A5023441239', 'https://openalex.org/A5005698588', 'https://openalex.org/A5053275663', 'https://openalex.org/A5019388627', 'https://openalex.org/A5010646067']"
https://openalex.org/W1967895715,2014,23,"['https://openalex.org/A5024124132', 'https://openalex.org/A5085081313', 'https://openalex.org/A5086710731']"
https://openalex.org/W2037803615,2014,23,"['https://openalex.org/A5084267145', 'https://openalex.org/A5015165878', 'https://openalex.org/A5018525086', 'https://openalex.org/A5062839117', 'https://openalex.org/A5022456933', 'https://openalex.org/A5054175637', 'https://openalex.org/A5032967174', 'https://openalex.org/A5006136084', 'https://openalex.org/A5072883909']"
https://openalex.org/W2189334431,2015,23,"['https://openalex.org/A5010646067', 'https://openalex.org/A5053275663', 'https://openalex.org/A5071048934', 'https://openalex.org/A5084177841']"
https://openalex.org/W1988484949,2015,22,"['https://openalex.org/A5071048934', 'https://openalex.org/A5010646067', 'https://openalex.org/A5081110905', 'https://openalex.org/A5053275663', 'https://openalex.org/A5084177841']"
https://openalex.org/W3122683314,2015,22,"['https://openalex.org/A5024996172', 'https://openalex.org/A5072363876']"
https://openalex.org/W2984069268,2019,21,"['https://openalex.org/A5065448368', 'https://openalex.org/A5052706445', 'https://openalex.org/A5027384528', 'https://openalex.org/A5003737269', 'https://openalex.org/A5019173271']"
https://openalex.org/W2987181454,2019,19,"['https://openalex.org/A5022456933', 'https://openalex.org/A5033479784', 'https://openalex.org/A5032323179', 'https://openalex.org/A5055582125', 'https://openalex.org/A5062839117', 'https://openalex.org/A5088538734', 'https://openalex.org/A5084267145', 'https://openalex.org/A5076022753']"
https://openalex.org/W3158450963,2019,19,"['https://openalex.org/A5022456933', 'https://openalex.org/A5033479784', 'https://openalex.org/A5032323179', 'https://openalex.org/A5076022753', 'https://openalex.org/A5088538734', 'https://openalex.org/A5043271474', 'https://openalex.org/A5011774556', 'https://openalex.org/A5084267145']"
https://openalex.org/W2969653753,2019,18,"['https://openalex.org/A5022456933', 'https://openalex.org/A5033479784', 'https://openalex.org/A5032323179', 'https://openalex.org/A5062839117', 'https://openalex.org/A5076022753', 'https://openalex.org/A5088538734', 'https://openalex.org/A5075442790', 'https://openalex.org/A5011774556', 'https://openalex.org/A5084267145']"
https://openalex.org/W3045886447,2020,17,"['https://openalex.org/A5061725223', 'https://openalex.org/A5003581663']"
https://openalex.org/W3037707568,2020,16,"['https://openalex.org/A5024996172', 'https://openalex.org/A5030682192', 'https://openalex.org/A5072363876']"
https://openalex.org/W3043717138,2020,16,"['https://openalex.org/A5052729408', 'https://openalex.org/A5084267145', 'https://openalex.org/A5081875121', 'https://openalex.org/A5016693415', 'https://openalex.org/A5022456933']"
https://openalex.org/W2016818373,2004,39,"['https://openalex.org/A5052965447', 'https://openalex.org/A5033418500', 'https://openalex.org/A5056188388']"
https://openalex.org/W1977102285,2006,38,"['https://openalex.org/A5052965447', 'https://openalex.org/A5079517520']"
https://openalex.org/W2013996318,2006,36,"['https://openalex.org/A5055224108', 'https://openalex.org/A5063339619', 'https://openalex.org/A5083678921']"
https://openalex.org/W2034427286,2014,22,"['https://openalex.org/A5063339619', 'https://openalex.org/A5055224108']"
https://openalex.org/W2592443212,2017,18,"['https://openalex.org/A5081386823', 'https://openalex.org/A5019173271', 'https://openalex.org/A5049313272']"
https://openalex.org/W2965200576,2019,18,"['https://openalex.org/A5065092681', 'https://openalex.org/A5054964418', 'https://openalex.org/A5016180375']"
https://openalex.org/W2993755130,2019,18,"['https://openalex.org/A5054964418', 'https://openalex.org/A5069443386', 'https://openalex.org/A5016085579', 'https://openalex.org/A5078716009']"
https://openalex.org/W2965166820,2019,17,"['https://openalex.org/A5085081313', 'https://openalex.org/A5081235062']"
https://openalex.org/W4232892608,2020,14,"['https://openalex.org/A5088538734', 'https://openalex.org/A5033479784', 'https://openalex.org/A5032323179', 'https://openalex.org/A5027513792', 'https://openalex.org/A5019931331', 'https://openalex.org/A5084267145', 'https://openalex.org/A5081875121', 'https://openalex.org/A5022456933']"
https://openalex.org/W3152944792,2021,11,"['https://openalex.org/A5074519477', 'https://openalex.org/A5010646067', 'https://openalex.org/A5040486560', 'https://openalex.org/A5063414759', 'https://openalex.org/A5003587457', 'https://openalex.org/A5083007909']"
https://openalex.org/W2024162132,2007,28,"['https://openalex.org/A5004513238', 'https://openalex.org/A5039018563', 'https://openalex.org/A5036968995']"
https://openalex.org/W2233724384,2011,21,"['https://openalex.org/A5068784452', 'https://openalex.org/A5031368885', 'https://openalex.org/A5072363876', 'https://openalex.org/A5079532521']"
https://openalex.org/W1966743989,2013,18,"['https://openalex.org/A5085081313', 'https://openalex.org/A5038390320']"
https://openalex.org/W2221264743,2015,18,"['https://openalex.org/A5002127800', 'https://openalex.org/A5054964418', 'https://openalex.org/A5016180375']"
https://openalex.org/W2288648090,2015,17,"['https://openalex.org/A5084267145', 'https://openalex.org/A5022392874', 'https://openalex.org/A5054224956', 'https://openalex.org/A5012067736']"
https://openalex.org/W2543981410,2017,17,"['https://openalex.org/A5084267145', 'https://openalex.org/A5022392874', 'https://openalex.org/A5054224956', 'https://openalex.org/A5012067736']"
https://openalex.org/W2051545400,2014,16,"['https://openalex.org/A5072363876', 'https://openalex.org/A5029483412', 'https://openalex.org/A5068542997', 'https://openalex.org/A5034823602', 'https://openalex.org/A5072424476']"
https://openalex.org/W2239385275,2016,16,"['https://openalex.org/A5052965447', 'https://openalex.org/A5070289951', 'https://openalex.org/A5002432887']"
https://openalex.org/W2533393042,2017,16,"['https://openalex.org/A5046691048', 'https://openalex.org/A5063739828', 'https://openalex.org/A5062013058', 'https://openalex.org/A5040076942', 'https://openalex.org/A5003581663', 'https://openalex.org/A5004953425', 'https://openalex.org/A5076074691', 'https://openalex.org/A5064553018']"
https://openalex.org/W3101018105,2018,16,"['https://openalex.org/A5020087789', 'https://openalex.org/A5035620838', 'https://openalex.org/A5028876161', 'https://openalex.org/A5068151130']"
https://openalex.org/W2807211430,2019,14,"['https://openalex.org/A5091661935', 'https://openalex.org/A5029805143', 'https://openalex.org/A5036258938']"
https://openalex.org/W2933029306,2019,14,"['https://openalex.org/A5010646067', 'https://openalex.org/A5034512576', 'https://openalex.org/A5050636888', 'https://openalex.org/A5044944954']"
https://openalex.org/W3012543558,2020,13,"['https://openalex.org/A5023030519', 'https://openalex.org/A5084942485', 'https://openalex.org/A5074263397']"
https://openalex.org/W3090862111,2020,12,"['https://openalex.org/A5022456933', 'https://openalex.org/A5033479784', 'https://openalex.org/A5032323179', 'https://openalex.org/A5062839117', 'https://openalex.org/A5084267145']"
https://openalex.org/W3096620537,2020,12,"['https://openalex.org/A5022456933', 'https://openalex.org/A5075042529', 'https://openalex.org/A5038816155', 'https://openalex.org/A5081875121', 'https://openalex.org/A5025435524', 'https://openalex.org/A5084267145']"
https://openalex.org/W3097944828,2020,12,"['https://openalex.org/A5084267145', 'https://openalex.org/A5089535928', 'https://openalex.org/A5056214167', 'https://openalex.org/A5062839117', 'https://openalex.org/A5063346157', 'https://openalex.org/A5022456933']"
https://openalex.org/W3111126926,2020,12,"['https://openalex.org/A5077152506', 'https://openalex.org/A5017621115', 'https://openalex.org/A5089143868', 'https://openalex.org/A5026024797']"
https://openalex.org/W1972649462,2012,17,"['https://openalex.org/A5071037763', 'https://openalex.org/A5035620838']"
https://openalex.org/W2134602542,2012,17,"['https://openalex.org/A5085081313', 'https://openalex.org/A5051073812']"
https://openalex.org/W2141065084,2014,15,"['https://openalex.org/A5045306762', 'https://openalex.org/A5067437765', 'https://openalex.org/A5085081313']"
https://openalex.org/W2156913334,2013,15,"['https://openalex.org/A5085081313', 'https://openalex.org/A5054017587', 'https://openalex.org/A5014270629']"
https://openalex.org/W2618131689,2017,15,"['https://openalex.org/A5034963632', 'https://openalex.org/A5004318797', 'https://openalex.org/A5003581663']"
https://openalex.org/W1918790540,2015,14,"['https://openalex.org/A5010646067', 'https://openalex.org/A5071048934', 'https://openalex.org/A5081110905', 'https://openalex.org/A5084177841', 'https://openalex.org/A5053275663']"
https://openalex.org/W2605320130,2017,14,['https://openalex.org/A5072363876']
https://openalex.org/W2766427402,2018,14,"['https://openalex.org/A5044971767', 'https://openalex.org/A5082461253', 'https://openalex.org/A5091661935', 'https://openalex.org/A5029805143', 'https://openalex.org/A5009958753']"
https://openalex.org/W2892165885,2019,12,"['https://openalex.org/A5085949536', 'https://openalex.org/A5081436755', 'https://openalex.org/A5003581663', 'https://openalex.org/A5064553018', 'https://openalex.org/A5067283098']"
https://openalex.org/W2910096520,2019,12,"['https://openalex.org/A5004318797', 'https://openalex.org/A5003581663']"
https://openalex.org/W2963755761,2019,12,"['https://openalex.org/A5010646067', 'https://openalex.org/A5012554861', 'https://openalex.org/A5079154791', 'https://openalex.org/A5079039372', 'https://openalex.org/A5044944954']"
https://openalex.org/W3104989202,2019,12,"['https://openalex.org/A5058488234', 'https://openalex.org/A5013698019', 'https://openalex.org/A5017836070']"
https://openalex.org/W3093603380,2020,11,"['https://openalex.org/A5077972623', 'https://openalex.org/A5071909501', 'https://openalex.org/A5050636888', 'https://openalex.org/A5044944954', 'https://openalex.org/A5010646067']"
https://openalex.org/W2152396762,2001,26,"['https://openalex.org/A5020220741', 'https://openalex.org/A5003581663', 'https://openalex.org/A5085350735', 'https://openalex.org/A5011408780']"
https://openalex.org/W1842007447,2008,18,"['https://openalex.org/A5005669749', 'https://openalex.org/A5038605560', 'https://openalex.org/A5084942485']"
https://openalex.org/W2010008454,2010,15,"['https://openalex.org/A5026798942', 'https://openalex.org/A5091756384', 'https://openalex.org/A5073403497', 'https://openalex.org/A5003581663']"
https://openalex.org/W1964206083,2012,13,"['https://openalex.org/A5055405362', 'https://openalex.org/A5070868769', 'https://openalex.org/A5075852450', 'https://openalex.org/A5072363876']"
https://openalex.org/W2611892730,2017,13,"['https://openalex.org/A5036735330', 'https://openalex.org/A5020214405', 'https://openalex.org/A5068497573', 'https://openalex.org/A5052965447', 'https://openalex.org/A5071160677']"
https://openalex.org/W2766507518,2017,13,"['https://openalex.org/A5058847520', 'https://openalex.org/A5085081313']"
https://openalex.org/W84673183,2014,12,['https://openalex.org/A5072363876']
https://openalex.org/W2411931616,2016,11,"['https://openalex.org/A5010646067', 'https://openalex.org/A5045125183', 'https://openalex.org/A5010359719', 'https://openalex.org/A5053275663', 'https://openalex.org/A5091587294']"
https://openalex.org/W2945090970,2019,11,"['https://openalex.org/A5077972623', 'https://openalex.org/A5010646067', 'https://openalex.org/A5019388627', 'https://openalex.org/A5044944954']"
https://openalex.org/W3124295422,2019,11,"['https://openalex.org/A5034489649', 'https://openalex.org/A5088590427', 'https://openalex.org/A5083813378', 'https://openalex.org/A5052445904']"
https://openalex.org/W2147152949,2009,15,"['https://openalex.org/A5026798942', 'https://openalex.org/A5064553018', 'https://openalex.org/A5003581663']"
https://openalex.org/W2119253617,2014,11,"['https://openalex.org/A5015563839', 'https://openalex.org/A5076382635']"
https://openalex.org/W2030972876,1989,19,['https://openalex.org/A5039018563']
https://openalex.org/W4237378794,2007,15,"['https://openalex.org/A5048882444', 'https://openalex.org/A5051966391', 'https://openalex.org/A5039018563']"
https://openalex.org/W1773156297,2009,13,"['https://openalex.org/A5079517520', 'https://openalex.org/A5052965447']"
https://openalex.org/W2053222613,1995,20,['https://openalex.org/A5050554579']
https://openalex.org/W338449784,1998,15,['https://openalex.org/A5039018563']
https://openalex.org/W2155918720,1997,1519,"['https://openalex.org/A5054616540', 'https://openalex.org/A5065544460', 'https://openalex.org/A5047313495']"
https://openalex.org/W2002569379,2002,1432,"['https://openalex.org/A5047313495', 'https://openalex.org/A5054616540', 'https://openalex.org/A5065544460']"
https://openalex.org/W2232384272,2016,1386,"['https://openalex.org/A5017256602', 'https://openalex.org/A5017155131', 'https://openalex.org/A5038940357', 'https://openalex.org/A5084469686', 'https://openalex.org/A5064234628', 'https://openalex.org/A5082923475', 'https://openalex.org/A5037975948', 'https://openalex.org/A5008291667']"
https://openalex.org/W3102867977,2018,550,"['https://openalex.org/A5063327692', 'https://openalex.org/A5056583184', 'https://openalex.org/A5031461158', 'https://openalex.org/A5054574752', 'https://openalex.org/A5011228873', 'https://openalex.org/A5021346979']"
https://openalex.org/W3098249847,2016,539,"['https://openalex.org/A5050099046', 'https://openalex.org/A5031461158', 'https://openalex.org/A5078699564', 'https://openalex.org/A5011228873', 'https://openalex.org/A5021346979']"
https://openalex.org/W3133423348,2021,517,"['https://openalex.org/A5076143079', 'https://openalex.org/A5041680508', 'https://openalex.org/A5047301239', 'https://openalex.org/A5008291667', 'https://openalex.org/A5016371653']"
https://openalex.org/W2072606289,2012,482,"['https://openalex.org/A5009970175', 'https://openalex.org/A5011228873', 'https://openalex.org/A5046546654', 'https://openalex.org/A5021346979']"
https://openalex.org/W2538660910,2011,398,"['https://openalex.org/A5007374520', 'https://openalex.org/A5039841997', 'https://openalex.org/A5000663587', 'https://openalex.org/A5011228873', 'https://openalex.org/A5021346979']"
https://openalex.org/W2595521492,2017,395,"['https://openalex.org/A5031461158', 'https://openalex.org/A5078699564', 'https://openalex.org/A5050099046', 'https://openalex.org/A5021346979', 'https://openalex.org/A5011228873']"
https://openalex.org/W2100974526,2011,394,"['https://openalex.org/A5000663587', 'https://openalex.org/A5007374520', 'https://openalex.org/A5054721267', 'https://openalex.org/A5039841997', 'https://openalex.org/A5046782003', 'https://openalex.org/A5011228873', 'https://openalex.org/A5021346979']"
https://openalex.org/W3021743074,2000,393,['https://openalex.org/A5065544460']
https://openalex.org/W2035654630,2015,391,"['https://openalex.org/A5017155131', 'https://openalex.org/A5013229642', 'https://openalex.org/A5027402142', 'https://openalex.org/A5064234628', 'https://openalex.org/A5082923475', 'https://openalex.org/A5008291667']"
https://openalex.org/W2963020213,2017,377,"['https://openalex.org/A5030248499', 'https://openalex.org/A5019494985', 'https://openalex.org/A5055734248', 'https://openalex.org/A5053947885', 'https://openalex.org/A5066873932']"
https://openalex.org/W91442942,2011,339,"['https://openalex.org/A5007374520', 'https://openalex.org/A5000663587', 'https://openalex.org/A5020318194', 'https://openalex.org/A5039841997', 'https://openalex.org/A5021346979', 'https://openalex.org/A5011228873']"
https://openalex.org/W2155847838,2015,318,"['https://openalex.org/A5054222172', 'https://openalex.org/A5087180664', 'https://openalex.org/A5016767305', 'https://openalex.org/A5078140696', 'https://openalex.org/A5015039782', 'https://openalex.org/A5074539886', 'https://openalex.org/A5011228873', 'https://openalex.org/A5059236838', 'https://openalex.org/A5002202464']"
https://openalex.org/W2171817276,2015,305,"['https://openalex.org/A5046684626', 'https://openalex.org/A5078699564', 'https://openalex.org/A5048471401', 'https://openalex.org/A5011228873']"
https://openalex.org/W2963908320,2016,296,"['https://openalex.org/A5017256602', 'https://openalex.org/A5091864130', 'https://openalex.org/A5017155131', 'https://openalex.org/A5038940357', 'https://openalex.org/A5064234628', 'https://openalex.org/A5082923475', 'https://openalex.org/A5008291667']"
https://openalex.org/W2250709962,2015,268,"['https://openalex.org/A5030248499', 'https://openalex.org/A5024437840']"
https://openalex.org/W2963403337,2018,258,"['https://openalex.org/A5005931766', 'https://openalex.org/A5038940357', 'https://openalex.org/A5064234628', 'https://openalex.org/A5010366012', 'https://openalex.org/A5008291667']"
https://openalex.org/W1569653074,2010,251,"['https://openalex.org/A5065641048', 'https://openalex.org/A5033238429', 'https://openalex.org/A5022601535', 'https://openalex.org/A5088695714']"
https://openalex.org/W2041161771,2010,231,"['https://openalex.org/A5000663587', 'https://openalex.org/A5053938061', 'https://openalex.org/A5011228873', 'https://openalex.org/A5021346979', 'https://openalex.org/A5046546654']"
https://openalex.org/W2907352650,2019,229,"['https://openalex.org/A5054574752', 'https://openalex.org/A5031461158', 'https://openalex.org/A5050099046', 'https://openalex.org/A5078699564', 'https://openalex.org/A5011228873', 'https://openalex.org/A5021346979']"
https://openalex.org/W3099737066,2012,222,"['https://openalex.org/A5007374520', 'https://openalex.org/A5039841997', 'https://openalex.org/A5011228873', 'https://openalex.org/A5021346979']"
https://openalex.org/W2296706733,2016,219,"['https://openalex.org/A5063327692', 'https://openalex.org/A5056583184', 'https://openalex.org/A5011228873', 'https://openalex.org/A5021346979']"
